"id","company_name","company_type","business_status","establishment_date","approval_date","legal_representative","registered_capital","company_size","business_scope","registered_address","business_term","source","taxpayer_identification_number","business_registration_number","organization_code","contact_phone","email","taxpayer_qualification","province","city","district","website_link","industry"
"977","安徽乐亨生态养殖有限公司","有限责任公司(自然人投资或控股)","存续","22/2/2012","14/3/2012","王雪峰","2000000","小于50人","水产、商品猪养殖（凭许可证在有效期内经营）、销售；园林绿化工程施工；苗木、花卉种植、销售；畜牧养殖研发；垂钓服务。","安徽省合肥市新站区三十头社区三房岗村","2012-02-22至2042-02-21","马克数据网","913401005901983514","340108000100104","59019835-1","18019580123;18019906718;18715162559","3198724939@qq.com|1151270578@qq.com|1326953071@qq.com|917545912@qq.com",,"安徽省","合肥市","瑶海区",,"渔业"
"978","合肥市瑶海区龙之殿观赏鱼馆","个体工商户","存续","9/1/2017","13/5/2022","徐文",,,"一般项目：宠物销售；日用玻璃制品销售；日用品销售；塑料制品销售；日用品批发；渔具销售；厨具卫具及日用杂品零售；技术服务、技术开发、技术咨询、技术交流、技术转让、技术推广；礼品花卉销售；花卉绿植租借与代管理；信息咨询服务（不含许可类信息咨询服务）（除许可业务外，可自主依法经营法律法规非禁止或限制的项目）","安徽省合肥市瑶海区采石路与临泉路交口东北角高塘村民组由东向西第四间门面","2017-01-09至无固定期限","马克数据网","92340102MA2NAQBFX2","340102600648555","MA2NAQBF-X","13359019086",,,"安徽省","合肥市","瑶海区",,"渔业"
"979","合肥市瑶海区宸首水产经营部","个体工商户","存续","13/4/2022","13/4/2022","吴军",,,"一般项目：水产品零售；水果种植；新鲜水果零售；蔬菜种植；新鲜蔬菜零售（除许可业务外，可自主依法经营法律法规非禁止或限制的项目）许可项目：水产养殖（依法须经批准的项目，经相关部门批准后方可开展经营活动，具体经营项目以相关部门批准文件或许可证件为准）","安徽省合肥市瑶海区胜利路与琅琊山路交口金雅迪大厦B区门面104室","2022-04-13至无固定期限","马克数据网","92340102MA8NXPWT18","340102601539566","MA8NXPWT-1",,,,"安徽省","合肥市","瑶海区",,"渔业"
"980","合肥鑫皓兔子养殖技术开发有限公司","有限责任公司(自然人独资)","吊销，未注销","23/1/2013","6/3/2017","王峰","100000",,"兔子、家禽、家畜、水产品养殖及养殖技术开发（以上项目限分支机构经营）；白肉、水产品销售。","安徽省合肥市瑶海区枞阳路化工南村21幢507室","2013-01-23至2033-01-21","马克数据网","91340100MA2MY5P17Q","340100000742999","MA2MY5P1-7",,,,"安徽省","合肥市","瑶海区",,"渔业"
"981","合肥市瑶海区可忠水产经营部","个体工商户","存续","20/2/2023","20/2/2023","王可忠",,,"一般项目：水产品零售（除许可业务外，可自主依法经营法律法规非禁止或限制的项目）","安徽省合肥市瑶海区乐水路采石苑B区水产区18号","2023-02-20至无固定期限","马克数据网","92340102MA8Q22JM2R","340102601720966","MA8Q22JM-2",,,,"安徽省","合肥市","瑶海区",,"渔业"
"982","合肥市圣存渔业养殖场","个人独资企业","吊销，未注销","10/12/2010","5/5/2022","夏圣存","50000",,"内陆渔业养殖服务。","安徽省合肥市新站区磨店乡蔡岗村夏东组",,"马克数据网","91340100MA2N1EBD1H","340108000092541","MA2N1EBD-1","13033050532;13637073283;18755101515","2071798271@qq.com",,"安徽省","合肥市","瑶海区",,"渔业"
"983","合肥市瑶海区聚之美水产经营部","个体工商户","存续","21/3/2022","21/3/2022","张勇",,,"一般项目：豆及薯类销售；粮食收购；谷物销售；畜牧渔业饲料销售；棉、麻销售；林业产品销售；牲畜销售；水产品批发；农副产品销售；食品销售（仅销售预包装食品）；未经加工的坚果、干果销售；食用农产品批发；服装服饰批发；鞋帽批发；厨具卫具及日用杂品批发；日用百货销售；家用电器销售；针纺织品及原料销售；文具用品批发；体育用品及器材批发；工艺美术品及收藏品批发（象牙及其制品除外）；珠宝首饰批发；乐器批发；游艺及娱乐用品销售；照相器材及望远镜批发；3D打印基础材料销售；汽车零配件批发；充电桩销售；五金产品批发；电气设备销售；计算机软硬件及辅助设备批发；通讯设备销售；办公设备销售；农产品智能物流装备销售；宠物食品及用品批发；保健食品（预包装）销售；再生资源回收（除生产性废旧金属）；化妆品批发；日用口罩（非医用）销售；电线、电缆经营；新鲜蔬菜批发；初级农产品收购；家居用品销售；鲜肉批发；日用品批发；家用电器零配件销售；畜禽收购；日用品销售；个人卫生用品销售；礼品花卉销售；针纺织品销售；母婴用品销售；钟表销售；眼镜销售（不含隐形眼镜）；箱包销售；玩具、动漫及游艺用品销售（除许可业务外，可自主依法经营法律法规非禁止或限制的项目）","安徽省合肥市瑶海区琅琊山路红旗社区4栋305室","2022-03-21至无固定期限","马克数据网","92340102MA8NUCGA2P","340102601523287","MA8NUCGA-2",,,,"安徽省","合肥市","瑶海区",,"渔业"
"984","合肥市瑶海区辉哥水产品经营部","个体工商户","存续","15/8/2019","15/8/2019","王学辉",,,"肉、禽、蛋、奶及水产品批发，销售食用农产品，食品销售（依法须经批准的项目，经相关部门批准后方可开展经营活动）","合肥市瑶海区周谷堆水产市场8栋105号","2019-08-15至无固定期限","马克数据网","92340102MA2U12MM9B","340102601012680","MA2U12MM-9",,,,"安徽省","合肥市","瑶海区",,"渔业"
"985","合肥市瑶海区李世芬水产品经营部","个体工商户","存续","11/9/2020","10/3/2023","李世芬","30000",,"一般项目：水产品批发；水产品零售；食用农产品零售；鲜蛋批发；鲜肉批发；水果种植；蔬菜种植；豆类种植；薯类种植；棉花种植；花卉种植；园艺产品种植；树木种植经营（除许可业务外，可自主依法经营法律法规非禁止或限制的项目）","安徽省合肥市瑶海区月亮湾路与钟油坊路新周谷堆水产品批发市场A1-16商铺","2020-09-11至无固定期限","马克数据网","92340102MA2W76F938","340102601206731","MA2W76F9-3",,,,"安徽省","合肥市","瑶海区",,"渔业"
"986","合肥市瑶海区何娜观赏鱼经营部","个体工商户","存续","29/6/2020","29/6/2020","何娜",,,"其他未列明零售业；鱼苗批发（含互联网批发）；钓鱼用品和器材批发（含互联网批发）；鱼食零售(含互联网零售)；花卉作物批发（含互联网批发）；花卉零售(含互联网零售)；盆栽花批发（含互联网批发）；花盆栽培植物零售(含互联网零售)；百货零售(含互联网零售)；兽药零售(含互联网零售)（依法须经批准的项目，经相关部门批准后方可开展经营活动）","合肥市瑶海区明皇路与龙岗路交叉口万城华府19栋403","2020-06-29至无固定期限","马克数据网","92340102MA2UY5XX71","340102601162422","MA2UY5XX-7","17756577734",,,"安徽省","合肥市","瑶海区",,"渔业"
"987","武海军","个体工商户","存续","24/10/2017","24/10/2017","武海军",,,"水产品、鱼类批发兼零售。（依法须经批准的项目，经相关部门批准后方可开展经营活动）","合肥市瑶海区临泉路与站塘路交口站塘菜市场内25号","2017-10-24至无固定期限","马克数据网","92340102MA2PU6WP18","340102600740808","MA2PU6WP-1","13856089039",,,"安徽省","合肥市","瑶海区",,"渔业"
"988","合肥瑶海区锦龙水产品商行","个体工商户","存续","29/5/2020","29/5/2020","陈彬彬",,,"水产品销售。（依法须经批准的项目，经相关部门批准后方可开展经营活动）","合肥市瑶海区大兴镇合肥周谷堆大兴农产品国际物流园水产区F2-7#、8#","2020-05-29至无固定期限","马克数据网","92340102MA2UU8L31Y","340102601144833","MA2UU8L3-1","15256582300",,,"安徽省","合肥市","瑶海区",,"渔业"
"989","合肥瑶海区宋志品水产品经营部","个体工商户","存续","29/5/2020","29/5/2020","宋志品",,,"水产品销售。（依法须经批准的项目，经相关部门批准后方可开展经营活动）","合肥市瑶海区大兴镇合肥周谷堆大兴农产品国际物流园F4-25号","2020-05-29至无固定期限","马克数据网","92340102MA2UU8484J","340102601144614","MA2UU848-4","13955170969",,,"安徽省","合肥市","瑶海区",,"渔业"
"990","合肥瑶海区徐玉保水产品商行","个体工商户","存续","29/10/2018","29/10/2018","徐玉保",,,"水产品销售。（依法须经批准的项目，经相关部门批准后方可开展经营活动）","合肥市瑶海区百大周谷堆F3-44号","2018-10-29至无固定期限","马克数据网","92340102MA2T6BGYXB","340102600880691","MA2T6BGY-X",,,,"安徽省","合肥市","瑶海区",,"渔业"
"991","合肥市瑶海区曾伟水产经营部","个体工商户","存续","11/10/2022","11/10/2022","曾伟","50000",,"一般项目：水产品批发；水产品收购；水产品零售；农副产品销售；食用农产品零售；谷物销售；食用农产品批发；鲜蛋批发；鲜肉零售；鲜蛋零售；鲜肉批发；豆及薯类销售；未经加工的坚果、干果销售；新鲜蔬菜零售；新鲜水果零售；食品销售（仅销售预包装食品）（除许可业务外，可自主依法经营法律法规非禁止或限制的项目）","安徽省合肥市瑶海区铜陵路338号东菜市改造工程2幢134、234号","2022-10-11至无固定期限","马克数据网","92340102MA8PJPUK0M","340102601641444","MA8PJPUK-0",,,,"安徽省","合肥市","瑶海区",,"渔业"
"992","合肥市瑶海区诚平货物运输代理服务部","个体工商户","存续","15/5/2023","15/5/2023","陶成平",,,"许可项目：水产养殖；水产苗种生产；天然水域鱼类资源的人工增殖放流；饲料生产（依法须经批准的项目，经相关部门批准后方可开展经营活动，具体经营项目以相关部门批准文件或许可证件为准）一般项目：水产品批发；水产品零售；农产品的生产、销售、加工、运输、贮藏及其他相关服务（除许可业务外，可自主依法经营法律法规非禁止或限制的项目）","安徽省合肥市瑶海区合裕路水岸花园11栋102室","2023-05-15至无固定期限","马克数据网","92340102MA8QF33N2H","340102601824587","MA8QF33N-2",,,,"安徽省","合肥市","瑶海区",,"渔业"
"993","合肥市瑶海区友付水产经营部","个体工商户","存续","2/7/2021","2/7/2021","陈龙",,,"一般项目：水产品批发；水产品零售（除许可业务外，可自主依法经营法律法规非禁止或限制的项目）（依法须经批准的项目，经相关部门批准后方可开展经营活动）","合肥市瑶海区周谷堆大兴农产品国际物流园水产交易中心F4栋23-30＃仓铺","2021-07-02至无固定期限","马克数据网","92340102MA8MYEH2XU","340102601366328","MA8MYEH2-X","13965053688",,,"安徽省","合肥市","瑶海区",,"渔业"
"994","合肥市瑶海区海生百味水产品经营部","个体工商户","存续","15/11/2021","15/11/2021","刘奎奎",,,"一般项目：水产品零售；水产品批发（除许可业务外，可自主依法经营法律法规非禁止或限制的项目）（依法须经批准的项目，经相关部门批准后方可开展经营活动）","合肥市瑶海区周谷堆批发市场8号楼1F01A","2021-11-15至无固定期限","马克数据网","92340102MA8NDNTF3L","340102601439842","MA8NDNTF-3",,,,"安徽省","合肥市","瑶海区",,"渔业"
"995","合肥瑶海区沈岗养殖场","个体工商户","存续","2/3/2016","2/3/2016","尚乃春","200000",,"水产养殖、垂钓服务。（依法须经批准的项目，经相关部门批准后方可开展经营活动）","大兴镇钟油坊社居委沈岗居民组","2016-03-02至无固定期限","马克数据网","92340102MA2PAHUM5Q","340102600572744","MA2PAHUM-5","13505516385",,,"安徽省","合肥市","瑶海区",,"渔业"
"996","合肥瑶海区仇玉根水产品经营部","个体工商户","存续","1/4/2019","1/4/2019","仇玉根",,,"水产品销售。（依法须经批准的项目，经相关部门批准后方可开展经营活动）","合肥市瑶海区周谷堆冷冻水产畜禽肉类交易中心F7-27号","2019-04-01至无固定期限","马克数据网","92340102MA2TKKN90C","340102600942350","MA2TKKN9-0","18756059081",,,"安徽省","合肥市","瑶海区",,"渔业"
"997","合肥市瑶海区频美水产经营部","个体工商户","存续","28/3/2023","28/3/2023","庞蕾",,,"许可项目：食品销售；食品互联网销售；酒类经营（依法须经批准的项目，经相关部门批准后方可开展经营活动，具体经营项目以相关部门批准文件或许可证件为准）一般项目：鲜蛋批发；鲜蛋零售；农副产品销售；鲜肉批发；鲜肉零售；食用农产品批发；食用农产品零售；水产品批发；水产品零售；水产品收购；新鲜水果零售；新鲜水果批发；农产品的生产、销售、加工、运输、贮藏及其他相关服务；新鲜蔬菜批发；新鲜蔬菜零售；社会经济咨询服务；技术服务、技术开发、技术咨询、技术交流、技术转让、技术推广（除许可业务外，可自主依法经营法律法规非禁止或限制的项目）","安徽省合肥市瑶海区东菜市338号四号厅146门面","2023-03-28至无固定期限","马克数据网","92340102MA8Q8GMU87","340102601772663","MA8Q8GMU-8",,,,"安徽省","合肥市","瑶海区",,"渔业"
"998","合肥瑶海区正伟水产经营部","个体工商户","存续","17/1/2018","17/1/2018","王学刚","50",,"水产品销售（依法须经批准的项目，经相关部门批准后方可开展经营活动）","合肥市瑶海区大兴镇百大周谷堆水产区F1栋14-16号","2018-01-17至无固定期限","马克数据网","92340102MA2RFUK575","340102600769415","MA2RFUK5-7",,,,"安徽省","合肥市","瑶海区",,"渔业"
