"Notice_ID","Notice_Type","Tender_Number","Notice_Content","Successful_Bidder","Awarded_Amount","Tendering_Entity","Tendering_Address","Tendering_Contact_Person","Tendering_Contact_Information","Tendering_Agency","Agency_Address","Agency_Contact_Person","Agency_Contact_Information"
"759"," 中标结果公告"," 招标编号： HBSJ-202204FJ-070002001"," 襄阳四中汉江生态城中小学景观工程（招标项目名称）襄阳四中汉江生态城中小学景观工程（标段名称）于2022年11月09日在湖北省电子招标投标交易平台（网址：www.hbbidcloud.cn）、湖北省公共资源交易电子服务系统（网址：www.hbggzyfwpt.cn）（媒介名称）上发布了评标结果公示，公示期为2022年11月09日至2022年11月11日。招标人已经依法确定中标人并对本次招标的中标结果予以公告："," 湖北桦泰生态置业有限公司","13258230.19"," 襄阳月照房地产开发有限公司"," 湖北省襄阳市襄州区东津镇东津大道辅路湖北交投临时办公区"," 熊涛"," 0710-8193979"," 国信招标集团股份有限公司"," 武汉市洪山区徐东大街97号龙潭大厦A座16楼"," 胡红霞、蔡立凡、毕洋"," 027-87235209"
"760"," 中标结果公告"," 招标编号： HBSJ-202206TL-049002001"," 襄阳站计算机联锁设备技术改造工程第二批建设单位管理甲供物资招标（招标项目名称）XYLS-04(道岔缺口监测设备)（标段名称）于2022年08月31日在湖北省电子招标投标交易平台（网址：www.hbbidcloud.cn）、湖北省公共资源交易电子服务系统（网址：www.hbggzyfwpt.cn）（媒介名称）上发布了评标结果公示，公示期为2022年08月31日至2022年09月02日。招标人已经依法确定中标人并对本次招标的中标结果予以公告："," 武汉奋翼科技有限公司","465800"," 中国铁路武汉局集团有限公司襄阳工程建设指挥部"," 襄阳市樊城区铁院西路8号"," 漆工"," 0710-3021704"," 中国铁路物资股份有限公司"," 北京市丰台区太平街道凤凰嘴街5号院2号楼鼎兴大厦A座10-11层"," 付文博","15172673387"
"761"," 中标结果公告"," 招标编号： HBSJ-202101GL-002008001"," 通山至武宁高速公路湖北段隧道消防工程施工招标（招标项目名称）TWXF-1标段（标段名称）于2023年08月17日在湖北省电子招标投标交易平台（网址：www.hbbidcloud.cn）、湖北省公共资源交易电子服务系统（网址：www.hbggzyfwpt.cn）（媒介名称）上发布了评标结果公示，公示期为2023年08月17日至2023年08月21日。招标人已经依法确定中标人并对本次招标的中标结果予以公告："," 金亚工程技术有限公司","31825530"," 湖北交投咸九高速公路有限公司"," 咸宁市咸安区温泉街道咸宁大道86号"," 鲁先生"," 0715-8226706"," 华杰工程咨询有限公司"," 武汉市硚口区硚口路160号武汉城市广场A座19层"," 陈玉良"," 027-83853868"
"762"," 中标结果公告"," 招标编号： HBSJ-202306TL-064001002"," 武汉枢纽汉口客车技术整备所改造工程建管甲供物资招标（招标项目名称）BJ-02(洗车机)（标段名称）于2023年08月01日在湖北省电子招标投标交易平台（网址：www.hbbidcloud.cn）、湖北省公共资源交易电子服务系统（网址：www.hbggzyfwpt.cn）（媒介名称）上发布了评标结果公示，公示期为2023年08月01日至2023年08月03日。招标人已经依法确定中标人并对本次招标的中标结果予以公告："," 沃尔新（北京）自动设备有限公司","5390000"," 中国铁路武汉局集团有限公司站房工程建设指挥部"," 武汉市武昌区东安路2号"," 张晓华 刘敏"," 027-51165017 027-51165117"," 中国铁路物资股份有限公司"," 北京市丰台区太平街道凤凰嘴街5号院2号楼鼎兴大厦A座10-11层"," 乔冠华","17771855394"
"763"," 中标结果公告"," 招标编号： HBSJ-202206GL-039001001"," 十堰（房县）至宜昌（五峰）高速公路兴山至长阳段投资人招标（招标项目名称）十堰（房县）至宜昌（五峰）高速公路兴山至长阳段投资人SYXCTZ-1标段（标段名称）于2022年08月10日在湖北省电子招标投标交易平台（网址：www.hbbidcloud.cn）、湖北省公共资源交易电子服务系统（网址：www.hbggzyfwpt.cn）（媒介名称）上发布了评标结果公示，公示期为2022年08月10日至2022年08月12日。招标人已经依法确定中标人并对本次招标的中标结果予以公告："," 湖北交通投资集团有限公司、中铁十一局集团有限公司、中交第二公路工程局有限公司、中铁大桥局集团有限公司、中铁二十局集团有限公司、中铁隧道局集团有限公司、湖北交投建设集团有限公司、四川公路桥梁建设集团有限公司、湖北交投科技发展有限公司","19775000000"," 宜昌市人民政府"," 宜昌市沿江大道102号"," 杨先生"," 0717-6346629"," 华杰工程咨询有限公司"," 武汉市硚口区硚口路160号武汉城市广场A座19层"," 郑明阳"," 027-83308925"
"764"," 中标结果公告"," 招标编号： HBSJ-202210QG-049001001"," 综电汉江宜城庞居100MW农光互补电站项目（招标项目名称）综电汉江宜城庞居100MW农光互补电站项目（标段名称）于2022年11月08日在湖北省电子招标投标交易平台（网址：www.hbbidcloud.cn）、湖北省公共资源交易电子服务系统（网址：www.hbggzyfwpt.cn）（媒介名称）上发布了评标结果公示，公示期为2022年11月08日至2022年11月10日。招标人已经依法确定中标人并对本次招标的中标结果予以公告："," 中国电力工程顾问集团中南电力设计院有限公司","424046265"," 宜城综电汉江新能源有限公司"," 湖北省襄阳市宜城市鄢城街道宜城市经济开发区"," 范威","18607275686"," 湖北省招标股份有限公司"," 武昌区中北路108号兴业银行大厦五层"," 王豪","13006197988"
"765"," 中标结果公告"," 招标编号： HBSJ-202207GL-063001001"," 2022-2024年度武汉阳逻大桥检测科研与专项维修设计项目（招标项目名称）2022-2024年度武汉阳逻大桥检测科研与专项维修设计项目（标段名称）于2022年08月20日在湖北省电子招标投标交易平台（网址：www.hbbidcloud.cn）、湖北省公共资源交易电子服务系统（网址：www.hbggzyfwpt.cn）（媒介名称）上发布了评标结果公示，公示期为2022年08月20日至2022年08月22日。招标人已经依法确定中标人并对本次招标的中标结果予以公告："," 中路高科交通检测检验认证有限公司、湖北省交通规划设计院股份有限公司","6342530.5"," 武汉绕城高速公路管理处"," 武汉市东西湖区泾河街道办事处径上村105号"," 苗先生"," 027-84939109"," 湖北联投招标代理有限公司"," 武汉市江夏区文化大道399号联投大厦20层"," 冯先生"," 027-86637816"
"766"," 中标结果公告"," 招标编号： HBSJ-202307GL-063003001"," 襄阳至宜昌高速公路宜昌段中心试验室招标（招标项目名称）XYSYS-1标段（标段名称）于2023年09月13日在湖北省电子招标投标交易平台（网址：www.hbbidcloud.cn）、湖北省公共资源交易电子服务系统（网址：www.hbggzyfwpt.cn）（媒介名称）上发布了评标结果公示，公示期为2023年09月13日至2023年09月15日。招标人已经依法确定中标人并对本次招标的中标结果予以公告："," 安徽省七星工程测试有限公司","15983099"," 湖北交投襄宜东高速公路有限公司"," 湖北省宜昌市枝江市仙女镇仙女小学乡村少年宫"," 刘女士"," 0717-4124212"," 华杰工程咨询有限公司"," 武汉市硚口区硚口路160号武汉城市广场A座19层"," 郑明阳"," 027-83308925"
"767"," 中标结果公告"," 招标编号： HBSJ-202011GL-051015001"," 鄂黄第二过江通道（燕矶长江大桥及接线）主桥伸缩缝采购安装招标招标（招标项目名称）YJSSF-1标段（标段名称）于2023年07月22日在湖北省电子招标投标交易平台（网址：www.hbbidcloud.cn）、湖北省公共资源交易电子服务系统（网址：www.hbggzyfwpt.cn）（媒介名称）上发布了评标结果公示，公示期为2023年07月22日至2023年07月24日。招标人已经依法确定中标人并对本次招标的中标结果予以公告："," 宁波路宝科技实业集团有限公司","27150208"," 湖北交投燕矶长江大桥有限公司"," 湖北省黄冈市黄州区沿江大道23号"," 周先生"," 0713-8100259"," 华杰工程咨询有限公司"," 武汉市硚口区硚口路160号武汉城市广场写字楼19层"," 王中强"," 027-83608053"
"768"," 中标结果公告"," 招标编号： HBSJ-202304QT-012001001"," 湖北空港航空地面服务有限公司2023年飞机客舱清洁外包服务项目（招标项目名称）湖北空港航空地面服务有限公司2023年飞机客舱清洁外包服务项目（标段名称）于2023年05月11日在湖北省电子招标投标交易平台（网址：www.hbbidcloud.cn）、湖北省公共资源交易电子服务系统（网址：www.hbggzyfwpt.cn）（媒介名称）上发布了评标结果公示，公示期为2023年05月11日至2023年05月15日。招标人已经依法确定中标人并对本次招标的中标结果予以公告："," 中楚物业股份有限公司","80"," 湖北空港航空地面服务有限公司"," 武汉市黄陂区天河机场"," 宋文菊"," 027-85818258"," 湖北省成套招标股份有限公司"," 武汉市武昌区东湖西路特2号"," 郭亚楠","13720371222"
"769"," 中标结果公告"," 招标编号： HBSJ-202010FJ-142004001"," 武汉大学人工智能教学科研大楼项目电梯设备采购及安装项目（招标项目名称）武汉大学人工智能教学科研大楼项目电梯设备采购及安装项目（标段名称）于2022年11月08日在湖北省电子招标投标交易平台（网址：www.hbbidcloud.cn）、湖北省公共资源交易电子服务系统（网址：www.hbggzyfwpt.cn）（媒介名称）上发布了评标结果公示，公示期为2022年11月08日至2022年11月10日。招标人已经依法确定中标人并对本次招标的中标结果予以公告："," 湖北芝友机电工程有限公司","2638800"," 中天建设集团有限公司"," 武汉市武昌区中北路1号"," 周先生","19539050034"," 湖北国华项目管理咨询有限公司"," 武昌区中北路中国铁建1818中心10楼"," 熊珍珍、万齐威、王刚、刘素芳"," 027-87272701"
"770"," 中标结果公告"," 招标编号： HBSJ-202203FJ-038003001"," 汉江生态城双创产业园电梯采购及安装工程（招标项目名称）汉江生态城双创产业园电梯采购及安装工程（标段名称）于2022年08月31日在湖北省电子招标投标交易平台（网址：www.hbbidcloud.cn）、湖北省公共资源交易电子服务系统（网址：www.hbggzyfwpt.cn）（媒介名称）上发布了评标结果公示，公示期为2022年08月31日至2022年09月02日。招标人已经依法确定中标人并对本次招标的中标结果予以公告："," 上海三菱电梯有限公司","2442500"," 湖北交投襄阳文旅发展有限公司、中国建筑第七工程局有限公司"," 湖北省襄阳市襄州区东津镇东津大道辅路湖北交投临时办公区"," 梅文"," 0710-8193979"," 国信招标集团股份有限公司"," 武汉市洪山区徐东大街97号龙潭大厦A座16楼"," 胡红霞、蔡立凡、毕洋"," 027-87235209"
"771"," 中标结果公告"," 招标编号： HBSJ-202308QT-038001001"," 武汉天河机场智慧能源监控系统项目（招标项目名称）武汉天河机场智慧能源监控系统项目（标段名称）于2023年09月02日在湖北省电子招标投标交易平台（网址：www.hbbidcloud.cn）、湖北省公共资源交易电子服务系统（网址：www.hbggzyfwpt.cn）（媒介名称）上发布了评标结果公示，公示期为2023年09月02日至2023年09月04日。招标人已经依法确定中标人并对本次招标的中标结果予以公告："," 中国通信建设第三工程局有限公司","5080468"," 武汉天河机场有限责任公司"," 武汉市黄陂区天河机场内"," 朱晶"," 027-85819856"," 湖北中天招标有限公司"," 武汉市武昌区民主路782号洪广大酒店26楼"," 刘见博、徐阳、姜作源"," 027-87715200"
"772"," 中标结果公告"," 招标编号： HBSJ-202101GL-001011001"," 孝汉应高速公路（福银高速至武荆高速段）桥梁荷载试验招标（招标项目名称）XHYQLHZ-1标段（标段名称）于2023年07月21日在湖北省电子招标投标交易平台（网址：www.hbbidcloud.cn）、湖北省公共资源交易电子服务系统（网址：www.hbggzyfwpt.cn）（媒介名称）上发布了评标结果公示，公示期为2023年07月21日至2023年07月24日。招标人已经依法确定中标人并对本次招标的中标结果予以公告："," 湖北交通工程检测中心有限公司","3105000"," 湖北交投孝汉应高速公路有限公司"," 湖北省孝感市孝南区经济开发区孝汉大道88号"," 朱女士"," 0712-2052237"," 华杰工程咨询有限公司"," 武汉市硚口区硚口路160号武汉城市广场写字楼10层"," 王中强"," 027-83608053"
